team,name,position,passing,rushing,receiving,date
CAR,Curtis Samuel,WR,0,7,45,2020-09-10
CAR,D.J. Moore,WR,0,0,65,2020-09-10
CAR,Robby Anderson,WR,0,0,55,2020-09-10
CAR,Ian Thomas,TE,0,0,9,2020-09-10
LAC,Justin Herbert,QB,330,15,0,2020-09-10
LAC,Austin Ekeler,RB,0,59,84,2020-09-10
LAC,Keenan Allen,WR,0,0,132,2020-09-10
LAC,Hunter Henry,TE,0,0,50,2020-09-10
LAC,Jalen Guyton,WR,0,0,23,2020-09-10
LAC,Mike Williams,WR,0,0,17,2020-09-10
DAL,Dak Prescott,QB,472,26,0,2020-09-10
DAL,Ezekiel Elliott,RB,0,34,24,2020-09-10
DAL,CeeDee Lamb,WR,0,1,65,2020-09-10
DAL,Michael Gallup,WR,0,0,138,2020-09-10
DAL,Amari Cooper,WR,0,0,86,2020-09-10
DAL,Dalton Schultz,TE,0,0,48,2020-09-10
SEA,Russell Wilson,QB,315,22,0,2020-09-10
SEA,Chris Carson,RB,0,64,12,2020-09-10
SEA,D.K. Metcalf,WR,0,0,110,2020-09-10
SEA,Tyler Lockett,WR,0,0,100,2020-09-10
SEA,Will Dissly,TE,0,0,5,2020-09-10
SEA,David Moore,WR,0,0,2,2020-09-10
DET,Matthew Stafford,QB,270,-3,0,2020-09-10
DET,Adrian Peterson,RB,0,75,10,2020-09-10
DET,Kenny Golladay,WR,0,0,57,2020-09-10
DET,T.J. Hockenson,TE,0,0,53,2020-09-10
DET,Marvin Jones,WR,0,0,51,2020-09-10
DET,Danny Amendola,WR,0,0,18,2020-09-10
ARI,Kyler Murray,QB,270,29,0,2020-09-10
ARI,Chase Edmonds,RB,0,13,21,2020-09-10
ARI,DeAndre Hopkins,WR,0,0,137,2020-09-10
ARI,Darrell Daniels,TE,0,0,24,2020-09-10
ARI,Dan Arnold,TE,0,0,11,2020-09-10
ARI,Larry Fitzgerald,WR,0,0,0,2020-09-10
TAM,Tom Brady,QB,297,0,0,2020-09-10
TAM,Ronald Jones II,RB,0,53,20,2020-09-10
TAM,Chris Godwin,WR,0,0,64,2020-09-10
TAM,O.J. Howard,TE,0,0,49,2020-09-10
TAM,Rob Gronkowski,TE,0,0,48,2020-09-10
TAM,Mike Evans,WR,0,0,2,2020-09-10
DEN,Jeff Driskel,QB,176,14,0,2020-09-10
DEN,Melvin Gordon,RB,0,26,12,2020-09-10
DEN,Jerry Jeudy,WR,0,0,55,2020-09-10
DEN,Noah Fant,TE,0,0,46,2020-09-10
DEN,Tim Patrick,WR,0,0,43,2020-09-10
DEN,KJ Hamler,WR,0,-2,30,2020-09-10
GNB,Aaron Rodgers,QB,283,12,0,2020-09-10
GNB,Aaron Jones,RB,0,69,17,2020-09-10
GNB,Robert Tonyan,TE,0,0,50,2020-09-10
GNB,Marcedes Lewis,TE,0,0,18,2020-09-10
GNB,Marquez Valdes-Scantling,WR,0,0,5,2020-09-10
GNB,Allen Lazard,WR,0,-2,146,2020-09-10
NOR,Drew Brees,QB,288,0,0,2020-09-10
NOR,Latavius Murray,RB,0,58,7,2020-09-10
NOR,Taysom Hill,QB,0,6,1,2020-09-10
NOR,Tre'Quan Smith,WR,0,0,42,2020-09-10
KAN,Patrick Mahomes,QB,385,26,0,2020-09-10
KAN,Clyde Edwards-Helaire,RB,0,64,70,2020-09-10
KAN,Tyreek Hill,WR,0,25,77,2020-09-10
KAN,Travis Kelce,TE,0,0,87,2020-09-10
KAN,Sammy Watkins,WR,0,0,62,2020-09-10
KAN,Eric Fisher,T,0,0,2,2020-09-10
KAN,Nick Keizer,TE,0,0,0,2020-09-10
BAL,Lamar Jackson,QB,97,83,0,2020-09-10
BAL,Mark Ingram,RB,0,30,0,2020-09-10
BAL,Marquise Brown,WR,0,0,13,2020-09-10
BAL,Nick Boyle,TE,0,0,5,2020-09-10
BAL,Willie Snead,WR/RS,0,0,4,2020-09-10
DEN,Brett Rypien,QB,242,-5,0,2020-09-10
DEN,Melvin Gordon,RB,0,107,11,2020-09-10
DEN,Tim Patrick,WR,0,0,113,2020-09-10
DEN,Noah Fant,TE,0,0,35,2020-09-10
DEN,Nick Vannett,TE,0,0,7,2020-09-10
NYJ,Sam Darnold,QB,230,84,0,2020-09-10
NYJ,Frank Gore,RB,0,30,6,2020-09-10
NYJ,Jamison Crowder,WR,0,0,104,2020-09-10
NYJ,Jeff Smith,WR,0,0,81,2020-09-10
NYJ,Chris Hogan,WR,0,0,23,2020-09-10
NYJ,Chris Herndon,TE,0,0,11,2020-09-10
ARI,Kyler Murray,QB,133,78,0,2020-09-10
ARI,Kenyan Drake,RB,0,35,0,2020-09-10
ARI,DeAndre Hopkins,WR,0,0,41,2020-09-10
ARI,Christian Kirk,WR,0,0,19,2020-09-10
ARI,Larry Fitzgerald,WR,0,0,4,2020-09-10
CAR,Teddy Bridgewater,QB,276,32,0,2020-09-10
CAR,Mike Davis,RB,0,84,27,2020-09-10
CAR,Robby Anderson,WR,0,0,99,2020-09-10
CAR,D.J. Moore,WR,0,0,49,2020-09-10
CAR,Chris Manhertz,TE,0,0,17,2020-09-10
CAR,Ian Thomas,TE,0,0,5,2020-09-10
BAL,Lamar Jackson,QB,193,53,0,2020-09-10
BAL,Mark Ingram,RB,0,34,3,2020-09-10
BAL,Marquise Brown,WR,0,0,86,2020-09-10
BAL,Mark Andrews,TE,0,0,57,2020-09-10
BAL,Miles Boykin,WR,0,0,28,2020-09-10
BAL,Nick Boyle,TE,0,0,9,2020-09-10
WAS,Dwayne Haskins,QB,314,3,0,2020-09-10
WAS,Isaiah Wright,WR,0,9,20,2020-09-10
WAS,J.D. McKissic,RB,0,6,40,2020-09-10
WAS,Terry McLaurin,WR,0,0,118,2020-09-10
WAS,Dontrelle Inman,WR,0,0,29,2020-09-10
WAS,Logan Thomas,TE,0,0,8,2020-09-10
MIN,Kirk Cousins,QB,260,5,0,2020-09-10
MIN,Dalvin Cook,RB,0,130,16,2020-09-10
MIN,Adam Thielen,WR,0,8,114,2020-09-10
MIN,C.J. Ham,RB,0,2,0,2020-09-10
MIN,Justin Jefferson,WR,0,0,103,2020-09-10
MIN,Kyle Rudolph,TE,0,0,27,2020-09-10
HOU,Deshaun Watson,QB,300,9,0,2020-09-10
HOU,David Johnson,RB,0,63,29,2020-09-10
HOU,Will Fuller,WR,0,0,108,2020-09-10
HOU,Darren Fells,TE,0,0,21,2020-09-10
HOU,Brandin Cooks,WR,0,0,0,2020-09-10
CLE,Baker Mayfield,QB,165,6,0,2020-09-10
CLE,Jarvis Landry,WR,37,0,48,2020-09-10
CLE,Odell Beckham Jr.,WR,0,73,81,2020-09-10
CLE,Nick Chubb,RB,0,43,0,2020-09-10
CLE,Austin Hooper,TE,0,0,34,2020-09-10
DAL,Dak Prescott,QB,502,12,0,2020-09-10
DAL,Ezekiel Elliott,RB,0,54,71,2020-09-10
DAL,CeeDee Lamb,WR,0,3,79,2020-09-10
DAL,Amari Cooper,WR,0,0,134,2020-09-10
DAL,Dalton Schultz,TE,0,0,72,2020-09-10
DAL,Michael Gallup,WR,0,0,29,2020-09-10
NOR,Drew Brees,QB,246,-3,0,2020-09-10
NOR,Alvin Kamara,RB,0,83,36,2020-09-10
NOR,Deonte Harris,WR/RS,0,10,10,2020-09-10
NOR,Emmanuel Sanders,WR,0,0,93,2020-09-10
NOR,Tre'Quan Smith,WR,0,0,54,2020-09-10
DET,Matthew Stafford,QB,206,21,0,2020-09-10
DET,Adrian Peterson,RB,0,36,0,2020-09-10
DET,Kenny Golladay,WR,0,0,62,2020-09-10
DET,Jesse James,TE,0,0,31,2020-09-10
DET,Marvin Jones,WR,0,0,9,2020-09-10
DET,T.J. Hockenson,TE,0,0,9,2020-09-10
IND,Philip Rivers,QB,190,-4,0,2020-09-10
IND,Jonathan Taylor,RB,0,68,11,2020-09-10
IND,Zach Pascal,WR,0,0,58,2020-09-10
IND,T.Y. Hilton,WR,0,0,29,2020-09-10
IND,Mo Alie-Cox,TE,0,0,13,2020-09-10
IND,Jack Doyle,TE,0,0,12,2020-09-10
CHI,Nick Foles,QB,249,-1,0,2020-09-10
CHI,David Montgomery,RB,0,27,30,2020-09-10
CHI,Allen Robinson,WR,0,0,101,2020-09-10
CHI,Jimmy Graham,TE,0,0,33,2020-09-10
CHI,Demetrius Harris,TE,0,0,6,2020-09-10
CHI,Cole Kmet,TE,0,0,0,2020-09-10
LAC,Justin Herbert,QB,290,14,0,2020-09-10
LAC,Austin Ekeler,RB,0,12,2,2020-09-10
LAC,Jalen Guyton,WR,0,0,72,2020-09-10
LAC,Keenan Allen,WR,0,0,62,2020-09-10
LAC,Hunter Henry,TE,0,0,39,2020-09-10
TAM,Tom Brady,QB,369,-3,0,2020-09-10
TAM,Ronald Jones II,RB,0,111,17,2020-09-10
TAM,Mike Evans,WR,0,0,122,2020-09-10
TAM,Scott Miller,WR,0,0,83,2020-09-10
TAM,Justin Watson,WR,0,0,40,2020-09-10
TAM,Rob Gronkowski,TE,0,0,29,2020-09-10
JAX,Gardner Minshew II,QB,351,9,0,2020-09-10
JAX,James Robinson,RB,0,75,32,2020-09-10
JAX,Laviska Shenault Jr.,WR,0,5,86,2020-09-10
JAX,DJ Chark,WR,0,0,95,2020-09-10
JAX,James O'Shaughnessy,TE,0,0,26,2020-09-10
JAX,Tyler Eifert,TE,0,0,22,2020-09-10
CIN,Joe Burrow,QB,300,11,0,2020-09-10
CIN,Joe Mixon,HB,0,151,30,2020-09-10
CIN,Tyler Boyd,WR,0,4,90,2020-09-10
CIN,Drew Sample,TE,0,0,47,2020-09-10
CIN,Cethan Carter,TE,0,0,24,2020-09-10
CIN,A.J. Green,WR,0,0,3,2020-09-10
SEA,Russell Wilson,QB,360,5,0,2020-09-10
SEA,Chris Carson,RB,0,80,20,2020-09-10
SEA,D.K. Metcalf,WR,0,0,106,2020-09-10
SEA,David Moore,WR,0,0,95,2020-09-10
SEA,Tyler Lockett,WR,0,0,39,2020-09-10
SEA,Greg Olsen,TE,0,0,35,2020-09-10
MIA,Ryan Fitzpatrick,QB,315,47,0,2020-09-10
MIA,Myles Gaskin,RB,0,40,22,2020-09-10
MIA,DeVante Parker,WR,0,0,110,2020-09-10
MIA,Durham Smythe,TE,0,0,30,2020-09-10
MIA,Chandler Cox,FB,0,0,3,2020-09-10
MIA,Adam Shaheen,TE,0,0,0,2020-09-10
NYG,Daniel Jones,QB,190,45,0,2020-09-10
NYG,Devonta Freeman,RB,0,33,35,2020-09-10
NYG,C.J. Board,WR,0,3,0,2020-09-10
NYG,Darius Slayton,WR,0,0,48,2020-09-10
NYG,Evan Engram,TE,0,0,35,2020-09-10
NYG,Golden Tate,WR,0,0,20,2020-09-10
LAR,Jared Goff,QB,200,-3,0,2020-09-10
LAR,Darrell Henderson,RB,0,21,16,2020-09-10
LAR,Robert Woods,WR,0,2,36,2020-09-10
LAR,Gerald Everett,TE,0,2,10,2020-09-10
LAR,Tyler Higbee,TE,0,0,20,2020-09-10
LAR,Cooper Kupp,WR,0,-2,69,2020-09-10
BUF,Josh Allen,QB,288,-1,0,2020-09-10
BUF,Devin Singletary,RB,0,56,21,2020-09-10
BUF,Isaiah McKenzie,WR,0,11,18,2020-09-10
BUF,Stefon Diggs,WR,0,0,115,2020-09-10
BUF,John Brown,WR,0,0,42,2020-09-10
BUF,Dawson Knox,TE,0,0,16,2020-09-10
LVR,Derek Carr,QB,311,20,0,2020-09-10
LVR,Josh Jacobs,RB,0,48,25,2020-09-10
LVR,Darren Waller,TE,0,0,88,2020-09-10
LVR,Nelson Agholor,WR,0,0,44,2020-09-10
LVR,Zay Jones,WR,0,0,32,2020-09-10
LVR,Jason Witten,TE,0,0,18,2020-09-10
PHI,Carson Wentz,QB,193,37,0,2020-09-10
PHI,Miles Sanders,RB,0,46,30,2020-09-10
PHI,Travis Fulgham,WR,0,0,57,2020-09-10
PHI,Richard Rodgers,TE,0,0,35,2020-09-10
PHI,John Hightower,WR,0,0,22,2020-09-10
PHI,Zach Ertz,TE,0,0,9,2020-09-10
SFO,Nick Mullens,QB,200,0,0,2020-09-10
SFO,Jerick McKinnon,RB,0,54,43,2020-09-10
SFO,Brandon Aiyuk,WR,0,38,18,2020-09-10
SFO,George Kittle,TE,0,8,183,2020-09-10
SFO,Kendrick Bourne,WR,0,0,33,2020-09-10
SFO,Kyle Juszczyk,FB,0,0,13,2020-09-10
NWE,Brian Hoyer,QB,130,8,0,2020-09-10
NWE,Damien Harris,RB,0,100,0,2020-09-10
NWE,Damiere Byrd,WR,0,0,80,2020-09-10
NWE,N'Keal Harry,WR,0,0,21,2020-09-10
NWE,Ryan Izzo,TE,0,0,0,2020-09-10
KAN,Patrick Mahomes,QB,236,28,0,2020-09-10
KAN,Clyde Edwards-Helaire,RB,0,64,27,2020-09-10
KAN,Travis Kelce,TE,0,0,70,2020-09-10
KAN,Tyreek Hill,WR,0,0,64,2020-09-10
KAN,Sammy Watkins,WR,0,0,43,2020-09-10
KAN,Mecole Hardman,WR,0,0,27,2020-09-10
ATL,Matt Ryan,QB,285,10,0,2020-09-10
ATL,Todd Gurley,RB,0,57,6,2020-09-10
ATL,Julio Jones,WR,0,0,32,2020-09-10
ATL,Keith Smith,FB,0,0,4,2020-09-10
ATL,Calvin Ridley,WR,0,0,0,2020-09-10
GNB,Aaron Rodgers,QB,327,5,0,2020-09-10
GNB,Aaron Jones,RB,0,71,40,2020-09-10
GNB,Jamaal Williams,RB,0,10,95,2020-09-10
GNB,Robert Tonyan,TE,0,0,98,2020-09-10
GNB,Marquez Valdes-Scantling,WR,0,0,45,2020-09-10
GNB,Malik Taylor,WR,0,0,20,2020-09-10
TAM,Tom Brady,QB,253,0,0,2020-09-10
TAM,Ronald Jones II,RB,0,106,19,2020-09-10
TAM,Tyler Johnson,WR,0,0,61,2020-09-10
TAM,Rob Gronkowski,TE,0,0,52,2020-09-10
TAM,Mike Evans,WR,0,0,41,2020-09-10
CHI,Nick Foles,QB,243,-1,0,2020-09-10
CHI,David Montgomery,RB,0,29,30,2020-09-10
CHI,Cordarrelle Patterson,WR,0,7,38,2020-09-10
CHI,Allen Robinson,WR,0,0,90,2020-09-10
CHI,Jimmy Graham,TE,0,0,33,2020-09-10
CAR,Teddy Bridgewater,QB,313,3,0,2020-09-10
CAR,Mike Davis,RB,0,89,60,2020-09-10
CAR,Curtis Samuel,WR,0,28,36,2020-09-10
CAR,Robby Anderson,WR,0,3,112,2020-09-10
CAR,D.J. Moore,WR,0,0,93,2020-09-10
CAR,Ian Thomas,TE,0,0,0,2020-09-10
ATL,Matt Ryan,QB,226,-1,0,2020-09-10
ATL,Todd Gurley,RB,0,121,29,2020-09-10
ATL,Calvin Ridley,WR,0,0,136,2020-09-10
ATL,Olamide Zaccheaus,WR,0,0,13,2020-09-10
ATL,Hayden Hurst,TE,0,0,8,2020-09-10
ATL,Luke Stocker,TE,0,0,2,2020-09-10
ARI,Kyler Murray,QB,380,31,0,2020-09-10
ARI,Kenyan Drake,RB,0,60,2,2020-09-10
ARI,DeAndre Hopkins,WR,0,0,131,2020-09-10
ARI,Christian Kirk,WR,0,0,78,2020-09-10
ARI,Darrell Daniels,TE,0,0,37,2020-09-10
ARI,Larry Fitzgerald,WR,0,0,35,2020-09-10
NYJ,Joe Flacco,QB,195,20,0,2020-09-10
NYJ,Jeff Smith,WR,0,0,23,2020-09-10
NYJ,Le'Veon Bell,RB,0,60,7,2020-09-10
NYJ,Jamison Crowder,WR,0,0,116,2020-09-10
NYJ,Chris Hogan,WR,0,0,20,2020-09-10
CIN,Joe Burrow,QB,183,10,0,2020-09-10
CIN,Joe Mixon,HB,0,59,35,2020-09-10
CIN,Tee Higgins,WR,0,0,62,2020-09-10
CIN,Tyler Boyd,WR,0,0,42,2020-09-10
CIN,Drew Sample,TE,0,0,22,2020-09-10
CIN,A.J. Green,WR,0,0,0,2020-09-10
BAL,Lamar Jackson,QB,180,3,0,2020-09-10
BAL,Mark Ingram,RB,0,57,0,2020-09-10
BAL,Marquise Brown,WR,0,1,77,2020-09-10
BAL,Patrick Ricard,FB/DL,0,0,7,2020-09-10
BAL,Nick Boyle,TE,0,0,2,2020-09-10
BAL,Willie Snead,WR/RS,0,0,0,2020-09-10
LVR,Derek Carr,QB,347,1,0,2020-09-10
LVR,Josh Jacobs,RB,0,77,8,2020-09-10
LVR,Henry Ruggs III,WR,0,0,118,2020-09-10
LVR,Nelson Agholor,WR,0,0,67,2020-09-10
LVR,Alec Ingold,FB,0,0,25,2020-09-10
LVR,Jason Witten,TE,0,0,6,2020-09-10
KAN,Patrick Mahomes,QB,340,21,0,2020-09-10
KAN,Clyde Edwards-Helaire,RB,0,40,40,2020-09-10
KAN,Tyreek Hill,WR,0,15,78,2020-09-10
KAN,Travis Kelce,TE,0,0,108,2020-09-10
KAN,Mecole Hardman,WR,0,0,50,2020-09-10
KAN,Nick Keizer,TE,0,0,0,2020-09-10
PHI,Carson Wentz,QB,258,11,0,2020-09-10
PHI,Miles Sanders,RB,0,80,19,2020-09-10
PHI,Travis Fulgham,WR,0,0,152,2020-09-10
PHI,Greg Ward,WR,0,0,26,2020-09-10
PHI,John Hightower,WR,0,0,18,2020-09-10
PHI,Zach Ertz,TE,0,0,6,2020-09-10
PIT,Ben Roethlisberger,QB,239,-2,0,2020-09-10
PIT,Ray-Ray McCloud,WR,0,63,12,2020-09-10
PIT,Chase Claypool,WR,0,6,110,2020-09-10
PIT,Eric Ebron,TE,0,0,43,2020-09-10
PIT,JuJu Smith-Schuster,WR,0,0,28,2020-09-10
PIT,Diontae Johnson,WR,0,0,-2,2020-09-10
LAR,Jared Goff,QB,309,0,0,2020-09-10
LAR,Darrell Henderson,RB,0,38,30,2020-09-10
LAR,Robert Woods,WR,0,0,71,2020-09-10
LAR,Cooper Kupp,WR,0,0,66,2020-09-10
LAR,Josh Reynolds,WR,0,0,46,2020-09-10
LAR,Tyler Higbee,TE,0,0,12,2020-09-10
WAS,Kyle Allen,QB,74,7,0,2020-09-10
WAS,Antonio Gibson,RB,0,27,24,2020-09-10
WAS,Terry McLaurin,WR,0,0,26,2020-09-10
WAS,Logan Thomas,TE,0,0,4,2020-09-10
WAS,Jeremy Sprinkle,TE,0,0,0,2020-09-10
JAX,Gardner Minshew II,QB,301,18,0,2020-09-10
JAX,James Robinson,RB,0,48,22,2020-09-10
JAX,Laviska Shenault Jr.,WR,0,0,79,2020-09-10
JAX,James O'Shaughnessy,TE,0,0,20,2020-09-10
JAX,DJ Chark,WR,0,0,16,2020-09-10
HOU,Deshaun Watson,QB,359,25,0,2020-09-10
HOU,David Johnson,RB,0,96,7,2020-09-10
HOU,Brandin Cooks,WR,0,0,161,2020-09-10
HOU,Will Fuller,WR,0,0,58,2020-09-10
HOU,Darren Fells,TE,0,0,57,2020-09-10
HOU,Randall Cobb,WR,0,0,47,2020-09-10
MIA,Ryan Fitzpatrick,QB,350,16,0,2020-09-10
MIA,Myles Gaskin,RB,0,57,34,2020-09-10
MIA,Lynn Bowden Jr.,WR,0,4,0,2020-09-10
MIA,Preston Williams,WR,0,0,106,2020-09-10
MIA,DeVante Parker,WR,0,0,50,2020-09-10
MIA,Chandler Cox,FB,0,0,6,2020-09-10
SFO,Jimmy Garoppolo,QB,77,0,0,2020-09-10
SFO,Raheem Mostert,RB,0,90,29,2020-09-10
SFO,Kyle Juszczyk,FB,0,11,0,2020-09-10
SFO,Deebo Samuel,WR,0,3,19,2020-09-10
SFO,George Kittle,TE,0,0,44,2020-09-10
SFO,Brandon Aiyuk,WR,0,0,44,2020-09-10
NYG,Daniel Jones,QB,222,-7,0,2020-09-10
NYG,Devonta Freeman,RB,0,60,27,2020-09-10
NYG,Evan Engram,TE,0,9,16,2020-09-10
NYG,Darius Slayton,WR,0,0,129,2020-09-10
NYG,Kaden Smith,TE,0,0,7,2020-09-10
DAL,Dak Prescott,QB,166,7,11,2020-09-10
DAL,Ezekiel Elliott,RB,0,91,14,2020-09-10
DAL,CeeDee Lamb,WR,0,0,124,2020-09-10
DAL,Michael Gallup,WR,0,0,73,2020-09-10
DAL,Dalton Schultz,TE,0,0,6,2020-09-10
DAL,Amari Cooper,WR,0,-2,23,2020-09-10
IND,Philip Rivers,QB,243,-1,0,2020-09-10
IND,Jonathan Taylor,RB,0,57,17,2020-09-10
IND,T.Y. Hilton,WR,0,0,69,2020-09-10
IND,Marcus Johnson,WR,0,0,53,2020-09-10
IND,Zach Pascal,WR,0,0,15,2020-09-10
IND,Jack Doyle,TE,0,0,0,2020-09-10
CLE,Baker Mayfield,QB,247,17,0,2020-09-10
CLE,Odell Beckham Jr.,WR,18,-1,58,2020-09-10
CLE,Kareem Hunt,RB,0,72,21,2020-09-10
CLE,Jarvis Landry,WR,0,0,88,2020-09-10
CLE,Austin Hooper,TE,0,0,57,2020-09-10
CLE,Rashard Higgins,WR,0,0,31,2020-09-10
MIN,Kirk Cousins,QB,249,2,0,2020-09-10
MIN,Dalvin Cook,RB,0,65,24,2020-09-10
MIN,Adam Thielen,WR,0,3,80,2020-09-10
MIN,Irv Smith Jr.,TE,0,0,64,2020-09-10
MIN,Justin Jefferson,WR,0,0,23,2020-09-10
MIN,Kyle Rudolph,TE,0,0,10,2020-09-10
SEA,Russell Wilson,QB,217,58,0,2020-09-10
SEA,Chris Carson,RB,0,52,27,2020-09-10
SEA,D.K. Metcalf,WR,0,0,93,2020-09-10
SEA,Tyler Lockett,WR,0,0,44,2020-09-10
SEA,Greg Olsen,TE,0,0,20,2020-09-10
SEA,Will Dissly,TE,0,0,19,2020-09-10
LAC,Justin Herbert,QB,264,8,0,2020-09-10
LAC,Justin Jackson,RB,0,71,23,2020-09-10
LAC,Keenan Allen,WR,0,0,29,2020-09-10
LAC,Hunter Henry,TE,0,0,23,2020-09-10
LAC,Jalen Guyton,WR,0,-4,49,2020-09-10
NOR,Drew Brees,QB,325,1,0,2020-09-10
NOR,Alvin Kamara,RB,0,45,74,2020-09-10
NOR,Latavius Murray,RB,0,34,23,2020-09-10
NOR,Michael Burton,FB,0,2,0,2020-09-10
NOR,Marquez Callaway,WR,0,0,34,2020-09-10
BUF,Josh Allen,QB,263,18,0,2020-09-10
BUF,Devin Singletary,RB,0,25,8,2020-09-10
BUF,Stefon Diggs,WR,0,0,106,2020-09-10
BUF,Gabriel Davis,WR,0,0,58,2020-09-10
BUF,Dawson Knox,TE,0,0,15,2020-09-10
BUF,Isaiah McKenzie,WR,0,0,7,2020-09-10
TEN,Ryan Tannehill,QB,195,42,0,2020-09-10
TEN,Derrick Henry,RB,0,57,6,2020-09-10
TEN,Jonnu Smith,TE,0,0,40,2020-09-10
TEN,Kalif Raymond,WR,0,0,26,2020-09-10
TEN,Anthony Firkser,TE,0,0,19,2020-09-10
DET,Matthew Stafford,QB,223,14,0,2020-09-10
DET,Adrian Peterson,RB,0,40,18,2020-09-10
DET,Kenny Golladay,WR,0,0,105,2020-09-10
DET,T.J. Hockenson,TE,0,0,17,2020-09-10
DET,Marvin Jones,WR,0,0,8,2020-09-10
JAX,Gardner Minshew II,QB,243,14,0,2020-09-10
JAX,James Robinson,RB,0,29,24,2020-09-10
JAX,Laviska Shenault Jr.,WR,0,1,10,2020-09-10
JAX,DJ Chark,WR,0,0,45,2020-09-10
JAX,James O'Shaughnessy,TE,0,0,0,2020-09-10
DEN,Drew Lock,QB,189,-1,0,2020-09-10
DEN,Phillip Lindsay,RB,0,101,0,2020-09-10
DEN,Tim Patrick,WR,0,0,101,2020-09-10
DEN,Jerry Jeudy,WR,0,0,32,2020-09-10
DEN,Nick Vannett,TE,0,0,7,2020-09-10
NWE,Cam Newton,QB,157,76,16,2020-09-10
NWE,Damien Harris,RB,0,19,14,2020-09-10
NWE,Damiere Byrd,WR,0,0,38,2020-09-10
NWE,Ryan Izzo,TE,0,0,38,2020-09-10
NWE,N'Keal Harry,WR,0,0,0,2020-09-10
BAL,Lamar Jackson,QB,186,108,0,2020-09-10
BAL,Mark Ingram,RB,0,20,0,2020-09-10
BAL,Marquise Brown,WR,0,0,57,2020-09-10
BAL,Nick Boyle,TE,0,0,33,2020-09-10
BAL,Willie Snead,WR/RS,0,0,32,2020-09-10
BAL,Miles Boykin,WR,0,0,11,2020-09-10
PHI,Carson Wentz,QB,213,49,0,2020-09-10
PHI,Miles Sanders,RB,0,118,-6,2020-09-10
PHI,Travis Fulgham,WR,0,0,75,2020-09-10
PHI,John Hightower,WR,0,0,50,2020-09-10
PHI,Zach Ertz,TE,0,0,33,2020-09-10
PHI,Greg Ward,WR,0,0,19,2020-09-10
HOU,Deshaun Watson,QB,335,26,0,2020-09-10
HOU,David Johnson,RB,0,57,12,2020-09-10
HOU,Will Fuller,WR,0,0,123,2020-09-10
HOU,Darren Fells,TE,0,0,85,2020-09-10
HOU,Brandin Cooks,WR,0,0,68,2020-09-10
HOU,Pharaoh Brown,TE,0,0,28,2020-09-10
TEN,Ryan Tannehill,QB,366,0,0,2020-09-10
TEN,Derrick Henry,RB,0,212,52,2020-09-10
TEN,A.J. Brown,WR,0,0,58,2020-09-10
TEN,Jonnu Smith,TE,0,0,13,2020-09-10
TEN,Khari Blasingame,RB,0,0,0,2020-09-10
CLE,Baker Mayfield,QB,119,5,0,2020-09-10
CLE,Kareem Hunt,RB,0,40,17,2020-09-10
CLE,Austin Hooper,TE,0,0,52,2020-09-10
CLE,Jarvis Landry,WR,0,0,40,2020-09-10
CLE,Odell Beckham Jr.,WR,0,0,25,2020-09-10
PIT,Ben Roethlisberger,QB,162,5,0,2020-09-10
PIT,James Conner,RB,0,101,1,2020-09-10
PIT,James Washington,WR,0,0,68,2020-09-10
PIT,Eric Ebron,TE,0,0,9,2020-09-10
PIT,JuJu Smith-Schuster,WR,0,0,6,2020-09-10
ATL,Matt Ryan,QB,371,8,0,2020-09-10
ATL,Todd Gurley,RB,0,47,20,2020-09-10
ATL,Calvin Ridley,WR,0,8,61,2020-09-10
ATL,Julio Jones,WR,0,0,137,2020-09-10
ATL,Hayden Hurst,TE,0,0,57,2020-09-10
MIN,Kirk Cousins,QB,343,0,0,2020-09-10
MIN,Alexander Mattison,RB,0,26,4,2020-09-10
MIN,Justin Jefferson,WR,0,0,166,2020-09-10
MIN,Irv Smith Jr.,TE,0,0,55,2020-09-10
MIN,Adam Thielen,WR,0,0,51,2020-09-10
MIN,Kyle Rudolph,TE,0,0,47,2020-09-10
WAS,Kyle Allen,QB,280,8,0,2020-09-10
WAS,Antonio Gibson,RB,0,30,25,2020-09-10
WAS,Terry McLaurin,WR,0,0,74,2020-09-10
WAS,Logan Thomas,TE,0,0,42,2020-09-10
WAS,Antonio Gandy-Golden,WR,0,0,0,2020-09-10
NYG,Daniel Jones,QB,112,74,0,2020-09-10
NYG,Devonta Freeman,RB,0,61,-4,2020-09-10
NYG,Evan Engram,TE,0,0,30,2020-09-10
NYG,Kaden Smith,TE,0,0,15,2020-09-10
NYG,C.J. Board,WR,0,0,8,2020-09-10
NYG,Darius Slayton,WR,0,-3,41,2020-09-10
CHI,Nick Foles,QB,198,4,0,2020-09-10
CHI,David Montgomery,RB,0,58,39,2020-09-10
CHI,Allen Robinson,WR,0,0,53,2020-09-10
CHI,Jimmy Graham,TE,0,0,34,2020-09-10
CHI,Anthony Miller,WR,0,0,8,2020-09-10
CHI,Demetrius Harris,TE,0,0,0,2020-09-10
CAR,Teddy Bridgewater,QB,216,48,0,2020-09-10
CAR,Mike Davis,RB,0,52,3,2020-09-10
CAR,D.J. Moore,WR,0,0,93,2020-09-10
CAR,Robby Anderson,WR,0,0,77,2020-09-10
CAR,Chris Manhertz,TE,0,0,6,2020-09-10
CIN,Joe Burrow,QB,313,2,0,2020-09-10
CIN,Joe Mixon,HB,0,54,15,2020-09-10
