team,name,position,passing,rushing,receiving,date
IND,T.Y. Hilton,WR,0,0,16,2021-10-31
IND,Jack Doyle,TE,0,0,12,2021-10-31
LAR,Matthew Stafford,QB,305,0,0,2021-10-31
LAR,Darrell Henderson,RB,0,90,3,2021-10-31
LAR,Robert Woods,WR,0,22,35,2021-10-31
LAR,Cooper Kupp,WR,0,0,115,2021-10-31
LAR,Van Jefferson,WR,0,0,88,2021-10-31
LAR,Tyler Higbee,TE,0,0,25,2021-10-31
HOU,Davis Mills,QB,310,0,0,2021-10-31
HOU,David Johnson,RB,0,4,-1,2021-10-31
HOU,Brandin Cooks,WR,0,0,83,2021-10-31
HOU,Jordan Akins,TE,0,0,53,2021-10-31
HOU,Brevin Jordan,TE,0,0,41,2021-10-31
CIN,Joe Burrow,QB,259,-1,0,2021-10-31
CIN,Tyler Boyd,WR,46,0,69,2021-10-31
CIN,Joe Mixon,RB,0,33,58,2021-10-31
CIN,Ja'Marr Chase,WR,0,9,32,2021-10-31
CIN,Tee Higgins,WR,0,0,97,2021-10-31
CIN,C.J. Uzomah,TE,0,0,33,2021-10-31
NYJ,Mike White,QB,405,-1,0,2021-10-31
NYJ,Michael Carter,RB,0,77,95,2021-10-31
NYJ,Michael Carter,CB,0,77,95,2021-10-31
NYJ,Denzel Mims,WR,0,0,30,2021-10-31
NYJ,Keelan Cole,WR,0,0,25,2021-10-31
NYJ,Tyler Kroft,TE,0,0,20,2021-10-31
NYJ,Ryan Griffin,TE,0,0,7,2021-10-31
PHI,Jalen Hurts,QB,103,71,0,2021-10-31
PHI,Boston Scott,RB,0,60,0,2021-10-31
PHI,Jalen Reagor,WR,0,21,0,2021-10-31
PHI,Dallas Goedert,TE,0,0,72,2021-10-31
PHI,Quez Watkins,WR,0,0,18,2021-10-31
PHI,DeVonta Smith,WR,0,0,15,2021-10-31
DET,Jared Goff,QB,222,0,0,2021-10-31
DET,D'Andre Swift,RB,0,27,24,2021-10-31
DET,T.J. Hockenson,TE,0,0,89,2021-10-31
DET,Kalif Raymond,WR,0,0,0,2021-10-31
JAX,Trevor Lawrence,QB,238,11,0,2021-10-31
JAX,James Robinson,RB,0,22,17,2021-10-31
JAX,Laviska Shenault Jr.,WR,0,8,13,2021-10-31
JAX,Dan Arnold,TE,0,0,68,2021-10-31
JAX,Jamal Agnew,WR,0,0,38,2021-10-31
JAX,Marvin Jones,WR,0,0,35,2021-10-31
SEA,Geno Smith,QB,195,8,0,2021-10-31
SEA,Alex Collins,RB,0,44,0,2021-10-31
SEA,Tyler Lockett,WR,0,0,142,2021-10-31
SEA,D.K. Metcalf,WR,0,0,43,2021-10-31
SEA,Gerald Everett,TE,0,-5,7,2021-10-31
NWE,Mac Jones,QB,217,10,0,2021-10-31
NWE,Damien Harris,RB,0,80,0,2021-10-31
NWE,Nelson Agholor,WR,0,0,60,2021-10-31
NWE,Jakobi Meyers,WR,0,0,36,2021-10-31
NWE,Hunter Henry,TE,0,0,33,2021-10-31
NWE,Jonnu Smith,TE,0,0,13,2021-10-31
LAC,Justin Herbert,QB,223,9,0,2021-10-31
LAC,Austin Ekeler,RB,0,64,60,2021-10-31
LAC,Keenan Allen,WR,0,0,77,2021-10-31
LAC,Jared Cook,TE,0,0,25,2021-10-31
LAC,Mike Williams,WR,0,0,19,2021-10-31
TAM,Tom Brady,QB,375,2,0,2021-10-31
TAM,Leonard Fournette,RB,0,26,17,2021-10-31
TAM,Chris Godwin,WR,0,0,140,2021-10-31
TAM,Mike Evans,WR,0,0,48,2021-10-31
TAM,Cameron Brate,TE,0,0,15,2021-10-31
TAM,Rob Gronkowski,TE,0,0,0,2021-10-31
NOR,Jameis Winston,QB,56,40,0,2021-10-31
NOR,Alvin Kamara,RB,0,61,15,2021-10-31
NOR,Garrett Griffin,TE,0,0,30,2021-10-31
NOR,Marquez Callaway,WR,0,0,30,2021-10-31
NOR,Adam Trautman,TE,0,0,4,2021-10-31
NOR,Juwan Johnson,TE,0,0,0,2021-10-31
WAS,Taylor Heinicke,QB,270,10,0,2021-10-31
WAS,Antonio Gibson,RB,0,34,20,2021-10-31
WAS,Terry McLaurin,WR,0,12,23,2021-10-31
WAS,J.D. McKissic,RB,0,10,83,2021-10-31
WAS,DeAndre Carter,WR,0,0,51,2021-10-31
WAS,Ricky Seals-Jones,TE,0,0,12,2021-10-31
DEN,Teddy Bridgewater,QB,213,1,0,2021-10-31
DEN,Melvin Gordon,RB,0,47,15,2021-10-31
DEN,Tim Patrick,WR,0,0,64,2021-10-31
DEN,Courtland Sutton,WR,0,0,40,2021-10-31
DEN,Albert Okwuegbunam,TE,0,0,34,2021-10-31
DEN,Noah Fant,TE,0,0,8,2021-10-31
DAL,Cooper Rush,QB,325,2,0,2021-10-31
DAL,Ezekiel Elliott,RB,0,50,23,2021-10-31
DAL,Amari Cooper,WR,0,0,122,2021-10-31
DAL,CeeDee Lamb,WR,0,0,112,2021-10-31
DAL,Dalton Schultz,TE,0,0,11,2021-10-31
DAL,Blake Jarwin,TE,0,0,0,2021-10-31
MIN,Kirk Cousins,QB,184,18,0,2021-10-31
MIN,Justin Jefferson,WR,0,0,21,2021-10-31
MIN,Dalvin Cook,RB,0,78,0,2021-10-31
MIN,Adam Thielen,WR,0,0,78,2021-10-31
MIN,Tyler Conklin,TE,0,0,57,2021-10-31
MIN,Chris Herndon,TE,0,0,7,2021-10-31
NYG,Daniel Jones,QB,222,12,0,2021-11-01
NYG,Kadarius Toney,WR,19,0,26,2021-11-01
NYG,Devontae Booker,RB,0,60,65,2021-11-01
NYG,Sterling Shepard,WR,0,0,25,2021-11-01
NYG,Evan Engram,TE,0,0,15,2021-11-01
NYG,Darius Slayton,WR,0,0,0,2021-11-01
KAN,Patrick Mahomes,QB,275,10,0,2021-11-01
KAN,Darrel Williams,RB,0,49,61,2021-11-01
KAN,Tyreek Hill,WR,0,0,94,2021-11-01
KAN,Mecole Hardman,WR,0,0,63,2021-11-01
KAN,Travis Kelce,TE,0,0,27,2021-11-01
KAN,Demarcus Robinson,WR,0,0,18,2021-11-01
NYJ,Mike White,QB,95,0,0,2021-11-04
NYJ,Michael Carter,RB,0,49,37,2021-11-04
NYJ,Michael Carter,CB,0,49,37,2021-11-04
NYJ,Keelan Cole,WR,0,0,66,2021-11-04
NYJ,Tyler Kroft,TE,0,0,38,2021-11-04
NYJ,Ryan Griffin,TE,0,0,28,2021-11-04
NYJ,Denzel Mims,WR,0,0,20,2021-11-04
IND,Carson Wentz,QB,272,13,0,2021-11-04
IND,Jonathan Taylor,RB,0,172,28,2021-11-04
IND,Nyheim Hines,RB,0,74,34,2021-11-04
IND,Michael Pittman Jr.,WR,0,0,64,2021-11-04
IND,Zach Pascal,WR,0,0,58,2021-11-04
IND,Jack Doyle,TE,0,0,1,2021-11-04
